Timestamp,Label,V_AD,V_AB,V_BC,V_CD,V_AC,V_BD
2026-04-12 21:35:49,AB_1,14.1,6.78,14.5,9.56,17.4,14.5
2026-04-12 21:35:49,AB_1,14.1,6.6,14.5,8.96,17.1,14.6
2026-04-12 21:35:50,AB_1,14.2,6.7,14.4,9.23,17.4,14.5
2026-04-12 21:35:50,AB_1,14.1,6.78,14.5,9.36,17.5,14.5
2026-04-12 21:35:50,AB_1,14.1,6.39,14.4,9.2,17.5,14.5
2026-04-12 21:35:51,AB_1,14.1,6.71,14.5,9.36,17.4,14.5
2026-04-12 21:35:51,AB_1,14.1,6.75,14.5,9.52,17.4,14.5
2026-04-12 21:35:52,AB_1,14.1,6.74,14.5,8.76,17.2,14.6
2026-04-12 21:35:52,AB_1,14.2,6.7,14.5,9.16,17.3,14.5
2026-04-12 21:35:52,AB_1,14.1,6.68,14.4,8.95,17.3,14.6
2026-04-12 21:35:53,AB_1,14.1,6.7,14.4,8.65,17.1,14.6
2026-04-12 21:35:53,AB_1,14.1,6.61,14.4,8.43,17.1,14.6
2026-04-12 21:35:53,AB_1,14.2,6.6,14.5,8.75,17.3,14.6
2026-04-12 21:35:54,AB_1,14.2,6.6,14.5,8.62,17.1,14.6
2026-04-12 21:35:54,AB_1,14.1,6.56,14.4,8.65,17.2,14.6
2026-04-12 21:35:54,AB_1,14.1,6.68,14.4,8.63,17.3,14.7
2026-04-12 21:35:55,AB_1,14.2,6.64,14.5,8.77,17.4,14.5
2026-04-12 21:35:55,AB_1,14.0,6.56,14.4,8.79,17.3,14.6
2026-04-12 21:35:56,AB_1,14.1,6.46,14.5,8.6,17.3,14.7
2026-04-12 21:35:56,AB_1,14.2,6.68,14.5,8.79,17.1,14.6
2026-04-12 21:35:56,AB_1,14.1,6.7,14.5,9.14,17.2,14.6
2026-04-12 21:35:57,AB_1,14.1,6.74,14.5,9.21,17.4,14.6
2026-04-12 21:35:57,AB_1,14.1,6.76,14.5,9.4,17.4,14.5
2026-04-12 21:35:57,AB_1,14.0,6.78,14.5,9.39,17.3,14.5
2026-04-12 21:35:58,AB_1,14.1,6.61,14.4,9.01,17.3,14.6
2026-04-12 21:35:58,AB_1,14.2,6.7,14.5,9.0,17.3,14.5
2026-04-12 21:35:58,AB_1,14.1,6.73,14.5,9.33,17.4,14.5
2026-04-12 21:35:59,AB_1,14.1,6.74,14.5,9.31,17.4,14.5
2026-04-12 21:35:59,AB_1,14.1,6.55,14.5,8.9,17.3,14.6
2026-04-12 21:35:59,AB_1,14.2,6.68,14.5,9.01,17.2,14.6
2026-04-12 21:36:00,AB_1,14.2,6.67,14.5,8.98,17.4,14.6
2026-04-12 21:36:00,AB_1,14.2,6.66,14.5,8.65,17.4,14.7
2026-04-12 21:36:01,AB_1,14.2,6.64,14.5,8.94,17.2,14.6
2026-04-12 21:36:01,AB_1,14.1,6.54,14.5,8.84,17.4,14.7
2026-04-12 21:36:01,AB_1,14.2,6.68,14.5,9.18,17.2,14.6
2026-04-12 21:36:02,AB_1,14.1,6.76,14.5,8.9,17.1,14.7
2026-04-12 21:36:02,AB_1,14.2,6.66,14.5,9.04,17.3,14.6
2026-04-12 21:36:02,AB_1,14.1,6.62,14.5,8.85,17.2,14.7
2026-04-12 21:36:03,AB_1,14.2,6.69,14.5,9.03,17.4,14.5
2026-04-12 21:36:03,AB_1,14.1,6.71,14.4,9.16,17.3,14.5
2026-04-12 21:36:03,AB_1,14.1,6.51,14.4,8.86,17.3,14.6
2026-04-12 21:36:04,AB_1,14.2,6.65,14.4,9.02,17.4,14.5
2026-04-12 21:36:04,AB_1,14.1,6.61,14.4,8.78,17.4,14.6
2026-04-12 21:36:04,AB_1,14.2,6.7,14.4,9.11,17.3,14.5
2026-04-12 21:36:05,AB_1,14.0,6.75,14.4,9.24,17.3,14.5
2026-04-12 21:36:05,AB_1,14.1,6.74,14.4,8.78,17.3,14.5
2026-04-12 21:36:06,AB_1,14.1,6.63,14.4,8.84,17.2,14.6
2026-04-12 21:36:06,AB_1,14.1,6.56,14.5,8.65,17.4,14.6
2026-04-12 21:36:06,AB_1,14.2,6.67,14.4,9.06,17.3,14.5
2026-04-12 21:36:07,AB_1,14.0,6.76,14.4,9.09,17.2,14.5
2026-04-12 21:36:07,AB_1,14.0,6.59,14.4,8.91,17.2,14.6
2026-04-12 21:36:07,AB_1,14.1,6.74,14.4,8.71,17.2,14.6
2026-04-12 21:36:08,AB_1,14.1,6.51,14.4,8.63,17.3,14.6
2026-04-12 21:36:08,AB_1,14.1,6.72,14.4,8.89,17.3,14.5
2026-04-12 21:36:08,AB_1,14.0,6.78,14.4,9.15,17.3,14.5
2026-04-12 21:36:09,AB_1,14.0,6.73,14.4,9.34,17.2,14.5
2026-04-12 21:36:09,AB_1,14.0,6.62,14.5,8.89,17.2,14.6
2026-04-12 21:36:10,AB_1,14.1,6.53,14.5,8.8,17.2,14.7
2026-04-12 21:36:10,AB_1,14.2,6.7,14.5,9.05,17.2,14.6
2026-04-12 21:36:10,AB_1,14.0,6.77,14.5,9.34,17.4,14.5
2026-04-12 21:36:11,AB_1,14.0,6.75,14.4,9.27,17.2,14.5
2026-04-12 21:36:11,AB_1,14.0,6.75,14.4,8.77,17.2,14.6
2026-04-12 21:36:11,AB_1,14.2,6.67,14.4,9.11,17.2,14.5
2026-04-12 21:36:12,AB_1,14.1,6.67,14.4,8.99,17.4,14.6
2026-04-12 21:36:12,AB_1,14.2,6.69,14.4,8.98,17.3,14.5
2026-04-12 21:36:12,AB_1,14.1,6.55,14.5,8.74,17.3,14.7
2026-04-12 21:36:13,AB_1,14.2,6.66,14.5,9.16,17.5,14.6
2026-04-12 21:36:13,AB_1,14.1,6.72,14.5,9.22,17.4,14.5
2026-04-12 21:36:24,AB_2,14.5,6.42,14.5,9.03,18.1,14.8
2026-04-12 21:36:24,AB_2,14.4,6.55,14.4,9.11,17.9,14.6
2026-04-12 21:36:25,AB_2,14.3,6.58,14.5,9.09,17.9,14.6
2026-04-12 21:36:25,AB_2,14.2,6.67,14.4,9.32,17.9,14.5
2026-04-12 21:36:25,AB_2,14.2,6.48,14.4,9.1,17.7,14.7
2026-04-12 21:36:26,AB_2,14.3,6.59,14.4,9.27,17.6,14.5
2026-04-12 21:36:26,AB_2,14.2,6.45,14.4,8.98,17.8,14.7
2026-04-12 21:36:26,AB_2,14.3,6.59,14.5,8.83,17.7,14.7
2026-04-12 21:36:27,AB_2,14.4,6.55,14.4,9.02,17.6,14.6
2026-04-12 21:36:27,AB_2,14.2,6.46,14.5,8.75,17.4,14.7
2026-04-12 21:36:27,AB_2,14.4,6.6,14.5,8.68,17.6,14.7
2026-04-12 21:36:28,AB_2,14.4,6.55,14.5,8.88,17.7,14.6
2026-04-12 21:36:28,AB_2,14.2,6.45,14.5,8.87,17.7,14.6
2026-04-12 21:36:28,AB_2,14.3,6.62,14.4,9.07,17.7,14.5
2026-04-12 21:36:29,AB_2,14.2,6.65,14.4,9.1,17.5,14.5
2026-04-12 21:36:29,AB_2,14.2,6.58,14.5,8.94,17.5,14.5
2026-04-12 21:36:30,AB_2,14.2,6.59,14.5,8.96,17.4,14.7
2026-04-12 21:36:30,AB_2,14.3,6.61,14.5,8.68,17.7,14.7
2026-04-12 21:36:30,AB_2,14.3,6.61,14.5,9.0,17.7,14.6
2026-04-12 21:36:31,AB_2,14.2,6.47,14.5,8.73,17.5,14.7
2026-04-12 21:36:31,AB_2,14.3,6.6,14.5,8.73,17.2,14.7
2026-04-12 21:36:31,AB_2,14.3,6.54,14.5,9.03,17.4,14.6
2026-04-12 21:36:32,AB_2,14.2,6.71,14.4,9.17,17.6,14.5
2026-04-12 21:36:32,AB_2,14.2,6.71,14.5,9.35,17.5,14.5
2026-04-12 21:36:32,AB_2,14.2,6.69,14.4,9.23,17.6,14.5
2026-04-12 21:36:33,AB_2,14.1,6.7,14.5,9.07,17.5,14.7
2026-04-12 21:36:33,AB_2,14.2,6.66,14.5,9.12,17.6,14.5
2026-04-12 21:36:33,AB_2,14.2,6.7,14.4,9.41,17.4,14.5
2026-04-12 21:36:34,AB_2,14.1,6.71,14.4,9.38,17.5,14.5
2026-04-12 21:36:34,AB_2,14.1,6.66,14.4,9.37,17.7,14.5
2026-04-12 21:36:35,AB_2,14.1,6.58,14.4,8.87,17.2,14.5
2026-04-12 21:36:35,AB_2,14.2,6.6,14.4,8.96,17.6,14.6
2026-04-12 21:36:35,AB_2,14.3,6.64,14.4,8.67,17.3,14.6
2026-04-12 21:36:36,AB_2,14.3,6.67,14.4,9.06,17.4,14.5
2026-04-12 21:36:36,AB_2,14.1,6.58,14.3,9.21,17.5,14.4
2026-04-12 21:36:36,AB_2,14.0,6.55,14.4,8.75,17.6,14.6
2026-04-12 21:36:37,AB_2,14.3,6.61,14.4,9.17,17.6,14.5
