Timestamp,Label,V_AD,V_AB,V_BC,V_CD,V_AC,V_BD
2026-04-12 21:12:17,AB_1,13.2,6.92,13.9,9.31,16.6,13.9
2026-04-12 21:12:17,AB_1,13.4,6.85,14.0,9.0,16.7,14.1
2026-04-12 21:12:17,AB_1,13.7,6.79,14.1,8.78,17.0,14.2
2026-04-12 21:12:18,AB_1,13.9,6.81,14.0,9.01,16.9,14.1
2026-04-12 21:12:18,AB_1,13.7,6.73,14.1,8.71,17.0,14.2
2026-04-12 21:12:19,AB_1,13.8,6.81,14.0,9.02,16.9,14.2
2026-04-12 21:12:19,AB_1,13.9,6.79,14.1,8.8,17.0,14.3
2026-04-12 21:12:19,AB_1,13.9,6.74,14.2,8.92,17.3,14.2
2026-04-12 21:12:20,AB_1,13.9,6.79,14.2,8.77,16.9,14.2
2026-04-12 21:12:20,AB_1,13.8,6.8,14.1,9.04,17.0,14.2
2026-04-12 21:12:20,AB_1,13.6,6.76,14.1,8.79,16.6,14.3
2026-04-12 21:12:21,AB_1,13.6,6.74,14.1,8.68,16.7,14.3
2026-04-12 21:12:21,AB_1,13.6,6.85,14.2,8.71,16.6,14.4
2026-04-12 21:12:21,AB_1,13.5,6.89,14.2,8.68,16.7,14.5
2026-04-12 21:12:22,AB_1,13.5,6.92,14.3,8.88,16.5,14.4
2026-04-12 21:12:22,AB_1,13.5,6.94,14.3,9.33,16.6,14.4
2026-04-12 21:12:22,AB_1,13.5,6.94,14.4,9.37,16.8,14.5
2026-04-12 21:12:23,AB_1,13.6,6.94,14.4,9.44,16.7,14.4
2026-04-12 21:12:23,AB_1,13.5,6.77,14.4,9.05,16.9,14.6
2026-04-12 21:12:24,AB_1,13.7,6.85,14.4,9.35,16.9,14.5
2026-04-12 21:12:24,AB_1,13.6,6.95,14.4,9.47,16.8,14.4
2026-04-12 21:12:24,AB_1,13.6,6.91,14.4,9.53,16.6,14.4
2026-04-12 21:12:25,AB_1,13.5,6.94,14.3,9.2,16.7,14.5
2026-04-12 21:12:25,AB_1,13.6,6.88,14.4,8.86,16.5,14.5
2026-04-12 21:12:25,AB_1,13.6,6.9,14.4,9.29,16.7,14.4
2026-04-12 21:12:26,AB_1,13.6,6.91,14.3,9.42,16.7,14.3
2026-04-12 21:12:26,AB_1,13.6,6.83,14.3,9.07,16.6,14.5
2026-04-12 21:12:26,AB_1,13.6,6.85,14.4,8.89,16.7,14.5
2026-04-12 21:12:27,AB_1,13.7,6.92,14.4,8.9,16.8,14.5
2026-04-12 21:12:27,AB_1,13.6,6.83,14.4,8.9,16.9,14.6
2026-04-12 21:12:28,AB_1,13.7,6.72,14.4,8.78,16.6,14.5
2026-04-12 21:12:28,AB_1,13.6,6.87,14.3,8.98,16.7,14.4
2026-04-12 21:12:28,AB_1,13.5,6.89,14.2,9.19,16.8,14.2
2026-04-12 21:12:29,AB_1,13.5,6.86,14.1,8.9,16.6,14.2
2026-04-12 21:12:29,AB_1,13.5,6.82,14.1,8.84,16.6,14.2
2026-04-12 21:12:29,AB_1,13.5,6.89,14.0,8.88,16.4,14.1
2026-04-12 21:12:30,AB_1,13.4,6.95,14.0,9.25,16.7,14.0
2026-04-12 21:12:30,AB_1,13.3,6.88,13.9,9.25,16.5,13.8
2026-04-12 21:12:30,AB_1,13.1,7.02,13.9,9.31,16.6,13.9
2026-04-12 21:12:31,AB_1,13.3,6.8,14.1,8.94,16.7,13.9
2026-04-12 21:12:31,AB_1,13.5,6.9,14.0,8.72,16.8,14.1
2026-04-12 21:12:31,AB_1,13.6,6.73,14.0,8.58,16.6,14.0
2026-04-12 21:12:32,AB_1,13.5,6.81,13.9,8.58,16.5,14.1
2026-04-12 21:12:32,AB_1,13.5,6.83,14.0,8.51,16.3,13.9
2026-04-12 21:12:33,AB_1,13.1,6.96,13.8,8.61,16.0,13.9
2026-04-12 21:12:33,AB_1,12.9,6.98,13.8,8.71,15.9,13.9
2026-04-12 21:12:33,AB_1,13.1,6.99,13.7,9.02,16.2,13.8
2026-04-12 21:12:34,AB_1,12.9,7.04,13.8,9.27,16.3,14.0
2026-04-12 21:12:34,AB_1,13.4,6.71,14.2,8.9,16.8,14.1
2026-04-12 21:12:34,AB_1,13.2,7.09,13.8,8.95,16.1,14.1
2026-04-12 21:12:35,AB_1,13.3,6.91,14.1,9.36,16.8,14.2
2026-04-12 21:12:35,AB_1,13.4,6.76,14.1,9.08,16.9,14.4
2026-04-12 21:12:35,AB_1,13.7,6.85,13.8,8.92,16.1,13.8
2026-04-12 21:12:36,AB_1,12.8,6.88,13.7,8.82,16.0,13.8
2026-04-12 21:12:36,AB_1,12.9,7.03,13.8,9.11,16.4,13.9
2026-04-12 21:12:37,AB_1,13.0,7.07,13.9,8.84,16.3,14.0
2026-04-12 21:12:37,AB_1,13.2,6.99,14.0,8.97,16.4,14.2
2026-04-12 21:12:37,AB_1,13.2,6.94,14.2,8.96,16.3,14.3
2026-04-12 21:12:38,AB_1,13.2,6.93,14.2,8.74,16.3,14.4
2026-04-12 21:12:38,AB_1,13.6,6.88,14.4,9.12,16.7,14.5
2026-04-12 21:12:38,AB_1,13.6,6.77,14.4,8.92,16.5,14.5
2026-04-12 21:12:39,AB_1,13.7,6.87,14.4,9.1,16.9,14.5
2026-04-12 21:12:39,AB_1,13.6,6.92,14.4,9.36,16.9,14.5
2026-04-12 21:12:39,AB_1,13.7,6.92,14.4,9.41,16.7,14.5
2026-04-12 21:12:40,AB_1,13.6,6.94,14.4,9.56,16.9,14.4
2026-04-12 21:12:46,AB_2,14.0,6.56,14.0,9.0,17.5,14.2
2026-04-12 21:12:46,AB_2,14.0,6.7,14.0,8.91,17.3,14.1
2026-04-12 21:12:46,AB_2,13.9,6.55,14.0,8.84,17.2,14.1
2026-04-12 21:12:47,AB_2,13.9,6.72,14.0,9.08,17.4,14.0
2026-04-12 21:12:47,AB_2,13.9,6.73,13.9,9.26,17.6,14.1
2026-04-12 21:12:47,AB_2,13.8,6.76,14.0,9.16,17.4,14.1
2026-04-12 21:12:48,AB_2,13.9,6.78,13.9,9.21,17.4,14.0
2026-04-12 21:12:48,AB_2,13.8,6.57,14.0,8.89,17.4,14.2
2026-04-12 21:12:48,AB_2,14.0,6.69,13.9,9.04,17.5,14.0
2026-04-12 21:12:49,AB_2,13.9,6.63,14.0,8.95,17.4,14.1
2026-04-12 21:12:49,AB_2,13.9,6.54,14.0,8.78,17.4,14.1
2026-04-12 21:12:50,AB_2,14.0,6.66,13.9,8.56,17.2,14.1
2026-04-12 21:12:50,AB_2,13.9,6.65,13.9,8.41,17.1,14.1
2026-04-12 21:12:50,AB_2,14.0,6.63,14.0,8.42,17.3,14.2
2026-04-12 21:12:51,AB_2,14.2,6.58,13.7,8.52,17.2,13.6
2026-04-12 21:12:51,AB_2,13.7,6.62,13.4,8.34,17.0,13.5
2026-04-12 21:12:51,AB_2,13.7,6.59,13.5,8.41,17.2,13.7
2026-04-12 21:12:52,AB_2,13.9,6.58,13.5,8.28,17.1,13.7
2026-04-12 21:12:52,AB_2,13.9,6.65,13.4,8.55,16.9,13.6
2026-04-12 21:12:52,AB_2,13.7,6.69,13.4,8.56,16.9,13.4
2026-04-12 21:12:53,AB_2,13.7,6.71,13.3,8.9,17.1,13.5
2026-04-12 21:12:53,AB_2,13.7,6.57,13.3,8.53,17.1,13.5
2026-04-12 21:12:53,AB_2,13.8,6.63,13.3,8.36,16.9,13.4
2026-04-12 21:12:54,AB_2,13.6,6.56,13.2,8.24,16.9,13.5
2026-04-12 21:12:54,AB_2,13.7,6.63,13.4,8.17,17.1,13.7
2026-04-12 21:12:55,AB_2,13.9,6.65,13.5,8.65,17.2,13.7
2026-04-12 21:12:55,AB_2,13.8,6.72,13.7,8.64,17.1,13.8
2026-04-12 21:12:55,AB_2,14.0,6.49,13.7,8.61,17.4,13.9
2026-04-12 21:12:56,AB_2,14.0,6.73,13.7,8.82,17.4,13.8
2026-04-12 21:12:56,AB_2,14.0,6.69,13.8,8.92,17.4,13.9
2026-04-12 21:12:56,AB_2,13.9,6.69,13.7,9.02,17.2,13.8
2026-04-12 21:12:57,AB_2,14.0,6.71,13.7,8.67,17.2,13.9
2026-04-12 21:12:57,AB_2,14.1,6.63,13.7,8.43,17.2,13.9
2026-04-12 21:12:57,AB_2,14.1,6.68,13.7,8.48,17.4,13.9
2026-04-12 21:12:58,AB_2,14.1,6.65,13.6,8.82,17.3,13.7
2026-04-12 21:12:58,AB_2,13.9,6.63,13.6,8.44,17.4,13.8
2026-04-12 21:12:59,AB_2,13.9,6.6,13.6,8.38,17.1,13.7
2026-04-12 21:12:59,AB_2,13.8,6.63,13.4,8.59,17.0,13.5
2026-04-12 21:12:59,AB_2,13.7,6.61,13.3,8.48,17.1,13.6
2026-04-12 21:13:00,AB_2,13.8,6.67,13.4,8.18,17.0,13.6
2026-04-12 21:13:00,AB_2,13.8,6.59,13.4,8.17,17.1,13.6
2026-04-12 21:13:00,AB_2,13.8,6.64,13.4,8.12,16.9,13.6
